simulation,segmented_fraction,mean_region_area,median_region_area,separability,connected_components,threshold_instability
27444.0,0.068978,0.224853,0.00815634,0.12051,0.00546513,0.572038
27445.0,0.248719,0.353727,0.0833409,0.245152,0.0237495,0.0453116
27446.0,0.0263031,0.0803084,0.306071,0.205659,0.0222021,0.359456
27447.0,0.482438,0.138936,0.00283428,0.0471725,0.23055,0.0980693
27448.0,0.1894,0.126077,0.0262856,0.112846,0.504294,0.0410976
27449.0,0.259164,0.0464574,0.0542617,0.364728,0.258139,0.0172504
27450.0,0.16543,0.446029,0.0595476,0.0631049,0.034931,0.230958
27451.0,0.301022,0.0127758,0.12259,0.454058,0.0174075,0.0921467
27452.0,0.233841,0.0038899,0.491709,0.192326,0.0636252,0.0146084
27453.0,0.0273292,0.175008,0.210081,0.00765841,0.234306,0.345617
27454.0,0.0266483,0.115501,0.276631,0.22472,0.21504,0.14146
27455.0,0.0399862,0.667778,0.156417,0.0224467,0.0265841,0.0867876
27456.0,0.0404578,0.187349,0.0218241,0.347045,0.0701115,0.333212
27457.0,0.0742989,0.0482986,0.183474,0.126869,0.319024,0.248036
27458.0,0.297541,0.0627826,0.133003,0.245773,0.178154,0.0827457
27459.0,0.0507348,0.408172,0.0380974,0.268762,0.186973,0.0472602
27460.0,0.0864016,0.0904725,0.355612,0.318899,0.110329,0.038286
27461.0,0.499149,0.150829,0.0687282,0.120317,0.126558,0.0344177
27462.0,0.0746524,0.394168,0.0116581,0.391726,0.037506,0.0902902
27463.0,0.245153,0.0402112,0.548145,0.068989,0.0473715,0.0501303
27464.0,0.195472,0.231682,0.200143,0.111154,0.108812,0.152737
27465.0,0.0442126,0.159822,0.132915,0.208824,0.178312,0.275915
27466.0,0.0726665,0.0747462,0.180791,0.462399,0.0623065,0.147091
27467.0,0.0570966,0.0166611,0.0661284,0.291099,0.470248,0.0987664
27468.0,0.000596684,0.111536,0.448174,0.015366,0.155823,0.268504
27469.0,0.0210906,0.270755,0.246969,0.0765443,0.279916,0.104725
27470.0,0.110091,0.112156,0.169429,0.181895,0.274093,0.152336
27471.0,0.422158,0.0291051,0.0830962,0.0108013,0.442457,0.0123826
27472.0,0.47939,0.0747056,0.224962,0.011276,0.196873,0.0127922
27473.0,0.692789,0.0763629,0.0175003,0.0449248,0.121227,0.0471966
27474.0,0.0624243,0.22925,0.0954783,0.163991,0.135665,0.313191
27475.0,0.337558,0.166294,0.00474257,0.389087,0.0365979,0.0657212
27476.0,0.370866,0.108409,0.0165511,0.224611,0.0318843,0.247679
27477.0,0.039434,0.0939949,0.318876,0.0356992,0.39112,0.120876
27478.0,0.43707,0.0462226,0.0481616,0.267112,0.0517758,0.149658
27479.0,0.153793,0.0292338,0.49798,0.224327,0.0300582,0.0646073
27480.0,0.408093,0.0661913,0.122525,0.222049,0.045335,0.135807
27481.0,0.467913,0.0707705,0.0331995,0.0230905,0.0236475,0.381378
27482.0,0.00608952,0.0777203,0.182422,0.46166,0.255006,0.017102
27483.0,0.384415,0.123577,0.0490382,0.134184,0.202123,0.106662
27484.0,0.124683,0.138731,0.068892,0.541018,0.0450668,0.0816091
27485.0,0.137148,0.109046,0.0316066,0.141006,0.517253,0.063941
27486.0,0.0951476,0.231821,0.243455,0.00795081,0.0306079,0.391018
27487.0,0.110125,0.442874,0.0256099,0.0107862,0.107199,0.303406
27488.0,0.00500342,0.0739396,0.486881,0.3321,0.0342904,0.0677858
27489.0,0.239101,0.0851939,0.025243,0.340877,0.256698,0.0528868
27490.0,0.0813903,0.472887,0.113966,0.169042,0.0859569,0.0767579
27491.0,0.13198,0.128215,0.46605,0.128532,0.121746,0.0234757
27492.0,0.0564203,0.199944,0.167963,0.0514028,0.266576,0.257694
27493.0,0.205542,0.0853759,0.130608,0.464697,0.0297295,0.0840473
27494.0,0.158145,0.216229,0.0239324,0.487429,0.0331297,0.0811346
27495.0,0.136002,0.524885,0.119464,0.114152,0.0369959,0.0685003
27496.0,0.0926133,0.0334023,0.131367,0.11183,0.00459159,0.626196
27497.0,0.305627,0.162494,0.0514295,0.35841,0.00676451,0.115275
27498.0,0.0616267,0.0848595,0.0178486,0.0210356,0.507469,0.30716
27499.0,0.0411142,0.0125215,0.253045,0.425606,0.262679,0.00503381
27500.0,0.225632,0.0774522,0.278829,0.235667,0.17644,0.00597873
27501.0,0.0106599,0.100968,0.212246,0.207477,0.262474,0.206174
27502.0,0.0373442,0.277909,0.252542,0.181108,0.101323,0.149775
27503.0,0.0312488,0.0587015,0.546885,0.189147,0.0115009,0.162517
27504.0,0.10426,0.329642,0.202012,0.00186936,0.0654008,0.296816
27505.0,0.0275304,0.0419568,0.0880825,0.0473495,0.0655135,0.729567
27506.0,0.0470003,0.13483,0.105903,0.0221477,0.364976,0.325144
27507.0,0.263821,0.103053,0.105887,0.328465,0.0795705,0.119204
27508.0,0.0823958,0.268098,0.251902,0.0613321,0.163578,0.172694
27509.0,0.00136646,0.225974,0.0631057,0.0180123,0.340623,0.350918
27510.0,0.0217906,0.398381,0.133682,0.134719,0.091007,0.220421
27511.0,0.122771,0.0239486,0.276696,0.17185,0.0574963,0.347239
27512.0,0.0327534,0.0843605,0.422846,0.162531,0.0190756,0.278433
27513.0,0.11506,0.0106514,0.0120143,0.574383,0.0957643,0.192127
27514.0,0.278207,0.141663,0.0194627,0.0790567,0.313308,0.168303
27515.0,0.0425449,0.12601,0.395129,0.251415,0.175181,0.00972015
27516.0,0.116782,0.536583,0.0180144,0.108699,0.0407298,0.179192
27517.0,0.0462689,0.0743466,0.0736596,0.371692,0.263271,0.170762
27518.0,0.0280231,0.112315,0.0623516,0.231489,0.134984,0.430837
27519.0,0.23631,0.0868196,0.270167,0.0858624,0.306099,0.0147432
27520.0,0.160215,0.166445,0.0838864,0.231874,0.00052526,0.357055
27521.0,0.321243,0.0841645,0.0570238,0.487049,0.0373026,0.0132175
27522.0,0.136,0.0336628,0.576973,0.0915068,0.0808187,0.0810385
27523.0,0.446697,0.25675,0.032995,0.203347,0.0391204,0.0210898
27524.0,0.0547886,0.0155941,0.016142,0.566123,0.0391325,0.30822
27525.0,0.16888,0.678859,0.0580414,0.00864261,0.0266996,0.0588776
27526.0,0.00180324,0.107488,0.182865,0.40735,0.112049,0.188445
27527.0,0.207715,0.195328,0.160669,0.225273,0.186803,0.0242126
27528.0,0.0016641,0.0573366,0.0107895,0.218213,0.375019,0.336979
27529.0,0.279501,0.00159881,0.0838573,0.197843,0.302707,0.134493
27530.0,0.329857,0.106231,0.0469358,0.0677061,0.0751352,0.374134
27531.0,0.0976337,0.00696253,0.0102233,0.307515,0.478956,0.0987092
27532.0,0.147425,0.467465,0.164981,0.0405208,0.0491132,0.130495
27533.0,0.344671,0.192749,0.367987,0.0261693,0.028742,0.0396821
27534.0,0.103817,0.0374323,0.307977,0.122176,0.417105,0.011493
27535.0,0.0309987,0.0680648,0.0226613,0.622804,0.236021,0.0194504
27536.0,0.0685728,0.00733115,0.13907,0.246577,0.0611267,0.477322
27537.0,0.0882223,0.113568,0.120019,0.326446,0.0953143,0.25643
27538.0,0.042074,0.00973087,0.374635,0.180007,0.0154642,0.378089
27539.0,0.205375,0.169034,0.204031,0.338174,0.00644742,0.0769386
27540.0,0.0177589,0.223004,0.292499,0.290959,0.127701,0.0480772
27541.0,0.0472803,0.0892712,0.129533,0.653696,0.0781905,0.00202828
27542.0,0.104536,0.025575,0.0131152,0.587524,0.130438,0.138811
27543.0,0.389843,0.0155593,0.153747,0.0211719,0.231215,0.188463
27544.0,0.081948,0.332803,0.0197358,0.263008,0.109551,0.192953
27545.0,0.0164426,0.330459,0.0598098,0.113544,0.138743,0.341002
27546.0,0.096076,0.154708,0.0586816,0.0582946,0.465751,0.166488
27547.0,0.157494,0.0432591,0.251184,0.230068,0.210321,0.107675
27548.0,0.23083,0.43428,0.0269621,0.022367,0.0758378,0.209722
27549.0,0.0584694,0.102157,0.178371,0.146227,0.164054,0.350722
27550.0,0.191702,0.00994463,0.0386034,0.0900538,0.225816,0.443881
27551.0,0.36875,0.0784948,0.188584,0.0403114,0.240185,0.0836746
27552.0,0.028074,0.068793,0.288577,0.0318898,0.300917,0.281749
27553.0,0.0619254,0.175092,0.171911,0.286514,0.0884174,0.21614
27554.0,0.102415,0.30811,0.31537,0.0879654,0.150394,0.0357447
27555.0,0.0483778,0.0134035,0.14553,0.233812,0.489076,0.0698001
27556.0,0.265087,0.238735,0.112221,0.00867506,0.138439,0.236842
27557.0,0.000753189,0.0233927,0.108319,0.0198111,0.74617,0.101554
27558.0,0.492318,0.0142222,0.0541441,0.0103678,0.274002,0.154946
27559.0,0.186169,0.252942,0.251037,0.142346,0.0589653,0.10854
27560.0,0.161946,0.115293,0.0381002,0.0658197,0.188945,0.429895
27561.0,0.234347,0.126884,0.36349,0.123724,0.0764763,0.075079
27562.0,0.0355398,0.0298548,0.427542,0.309847,0.165071,0.0321453
27563.0,0.0878744,0.146048,0.0930951,0.236911,0.430348,0.00572386
27564.0,0.119115,0.17068,0.0999173,0.0143293,0.204342,0.391616
27565.0,0.326967,0.0631732,0.127705,0.0609583,0.165113,0.256084
27566.0,0.20363,0.086806,0.356849,0.119079,0.21323,0.0204054
27567.0,0.0249711,0.190364,0.468441,0.164894,0.012782,0.138547
27568.0,0.00465607,0.227567,0.0669183,0.120542,0.0077999,0.572517
27569.0,0.182644,0.0549463,0.0204014,0.480219,0.109593,0.152197
27570.0,0.00332124,0.247935,0.180477,0.371469,0.177426,0.0193724
27571.0,0.699056,0.0295813,0.00280335,0.0651082,0.0190446,0.184406
27572.0,0.537001,0.0573729,0.0369637,0.169552,0.061288,0.137823
27573.0,0.313802,0.0576178,0.154122,0.309412,0.0040604,0.160986
27574.0,0.0336357,0.0701436,0.164595,0.659155,0.0179827,0.0544887
27575.0,0.407163,0.0189373,0.0182921,0.0545225,0.491866,0.0092187
27576.0,0.0584867,0.628052,0.0902546,0.0296365,0.191753,0.00181709
27577.0,0.125048,0.151869,0.436328,0.225826,0.0300418,0.0308871
27578.0,0.118411,0.235375,0.0835824,0.0286873,0.25572,0.278224
27579.0,0.075449,0.158291,0.0405078,0.536725,0.0907697,0.0982581
27580.0,0.0984047,0.264474,0.00154952,0.262453,0.311168,0.0619512
27581.0,0.532951,0.0518724,0.031715,0.236756,0.110926,0.0357798
27582.0,0.134572,0.390761,0.105355,0.0208641,0.064074,0.284374
27583.0,0.15413,0.480219,0.0408961,0.0570961,0.185517,0.0821416
27584.0,0.0915549,0.167335,0.063053,0.212706,0.435055,0.0302969
27585.0,0.385136,0.0250469,0.226335,0.0331143,0.016509,0.313859
27586.0,0.200632,0.28341,0.159293,0.0319405,0.00886374,0.31586
27587.0,0.575606,0.00490499,0.0451542,0.0872737,0.205037,0.0820242
27588.0,0.0277624,0.29255,0.418341,0.00843627,0.249164,0.00374661
27589.0,0.0545473,0.00612711,0.309608,0.315549,0.222919,0.0912501
27590.0,0.242114,0.0622767,0.348282,0.149815,0.00526856,0.192243
27591.0,0.0363602,0.311888,0.168752,0.00162103,0.0954727,0.385906
27592.0,0.447649,0.172076,0.065812,0.304754,0.00633407,0.00337504
27593.0,0.00535553,0.549939,0.263937,0.0188082,0.0143532,0.147607
27594.0,0.00667076,0.153933,0.214758,0.294297,0.241832,0.0885092
27595.0,0.0975223,0.0746072,0.129809,0.0394115,0.453607,0.205043
27596.0,0.109675,0.0437171,0.106443,0.365733,0.350434,0.0239985
27597.0,0.206115,0.0894979,0.0142918,0.0398605,0.462749,0.187486
27598.0,0.1545,0.117323,0.0275517,0.294297,0.152438,0.25389
27599.0,0.332156,0.0131402,0.0217165,0.0157792,0.0505991,0.566609
27600.0,0.000547575,0.208775,0.152855,0.270257,0.180854,0.186711
27601.0,0.134253,0.14482,0.0675214,0.218705,0.414553,0.0201478
27602.0,0.304223,0.0881095,0.0314953,0.217404,0.160145,0.198624
27603.0,0.0370747,0.0232066,0.114891,0.490585,0.0266258,0.307617
27604.0,0.154051,0.209825,0.201481,0.24289,0.1234,0.0683524
27605.0,0.362827,0.00276888,0.0168442,0.0892105,0.443782,0.0845668
27606.0,0.199564,0.140829,0.0257672,0.283782,0.123921,0.226136
27607.0,0.104682,0.0235184,0.602151,0.136941,0.0777094,0.0549989
27608.0,0.234477,0.0372706,0.186553,0.0361593,0.351912,0.153629
27609.0,0.0616184,0.0167348,0.168503,0.0490148,0.44759,0.256539
27610.0,0.0321567,0.0164208,0.269398,0.104605,0.0297673,0.547651
27611.0,0.475619,0.120343,0.026553,0.148721,0.129912,0.0988505
27612.0,0.0405344,0.341215,0.157265,0.120132,0.0925225,0.248331
27613.0,0.0418799,0.154701,0.150878,0.321263,0.164306,0.166972
27614.0,0.407756,0.0422972,0.108396,0.22146,0.191135,0.0289562
27615.0,0.0775292,0.107248,0.142747,0.417074,0.0355419,0.21986
27616.0,0.128769,0.175105,0.371432,0.213382,0.0132252,0.0980869
27617.0,0.44916,0.20314,0.195588,0.0628312,0.00871437,0.0805661
27618.0,0.389437,0.0556821,0.309228,0.00320862,0.216279,0.0261659
27619.0,0.315021,0.0140368,0.252163,0.0748109,0.121443,0.222526
27620.0,0.001285,0.453518,0.213835,0.115772,0.10921,0.10638
27621.0,0.0873845,0.205139,0.444289,0.0935271,0.107854,0.0618076
27622.0,0.196936,0.19187,0.159236,0.211964,0.235198,0.00479681
27623.0,0.0202415,0.0242679,0.227371,0.0853144,0.168632,0.474174
27624.0,0.0404094,0.135592,0.0196149,0.230204,0.357737,0.216443
27625.0,0.123038,0.0945395,0.140731,0.156295,0.180842,0.304555
27626.0,0.288268,0.129004,0.142955,0.0909325,0.0303155,0.318526
27627.0,0.0356001,0.561417,0.0107943,0.152838,0.12016,0.119192
27628.0,0.165779,0.186268,0.068561,0.223193,0.250652,0.105548
27629.0,0.0893454,0.0875005,0.065171,0.147139,0.192297,0.418548
27630.0,0.28813,0.0261336,0.0491575,0.184315,0.124931,0.327333
27631.0,0.215242,0.307054,0.0455265,0.225148,0.187904,0.0191258
27632.0,0.0623491,0.0938659,0.440171,0.0341422,0.276689,0.0927831
27633.0,0.0690893,0.00102259,0.0750162,0.128289,0.627079,0.0995038
27634.0,0.112257,0.312321,0.0303639,0.117215,0.278005,0.149838
27635.0,0.038135,0.271639,0.189207,0.124986,0.0555678,0.320465
27636.0,0.085154,0.12149,0.203331,0.203598,0.109171,0.277256
27637.0,0.35615,0.00793042,0.00908721,0.407135,0.0454803,0.174216
27638.0,0.229225,0.271737,0.00237641,0.0787234,0.242086,0.175852
27639.0,0.0400688,0.364026,0.0191485,0.0302311,0.188166,0.35836
27640.0,0.0492008,0.0810388,0.259529,0.0184611,0.397826,0.193945
27641.0,0.238789,0.0665083,0.00741877,0.314726,0.356852,0.0157055
27642.0,0.0425534,0.177139,0.177958,0.317888,0.281015,0.00344725
27643.0,0.0133557,0.120014,0.0520574,0.247472,0.118108,0.448993
27644.0,0.134544,0.225386,0.0929156,0.350343,0.152379,0.0444329
27645.0,0.135111,0.14528,0.49562,0.0807316,0.0213479,0.121909
27646.0,0.224736,0.172989,0.057327,0.498569,0.032012,0.0143672
27647.0,0.0188117,0.128442,0.13896,0.364366,0.0120097,0.33741
27648.0,0.273878,0.0167676,0.0268516,0.0562283,0.0349995,0.591275
27649.0,0.0702777,0.216465,0.0948202,0.214144,0.259676,0.144617
27650.0,0.0476123,0.65525,0.00243511,0.0818053,0.119088,0.0938097
27651.0,0.00641401,0.230699,0.0277568,0.0463869,0.539139,0.149604
27652.0,0.0584892,0.215019,0.0489526,0.0693707,0.11888,0.489289
27653.0,0.0525976,0.390891,0.211075,0.143865,0.149582,0.0519887
27654.0,0.104401,0.250967,0.153525,0.0782974,0.232794,0.180015
27655.0,0.00382128,0.167833,0.0511895,0.432056,0.0391542,0.305946
27656.0,0.00834709,0.345109,0.316677,0.200975,0.0684771,0.0604144
27657.0,0.0339672,0.282638,0.0503072,0.255556,0.0237165,0.353814
27658.0,0.44114,0.117304,0.0505479,0.151294,0.177001,0.062714
27659.0,0.148897,0.0430489,0.440727,0.164276,0.0811544,0.121897
27660.0,0.333817,0.405148,0.0885856,0.00157519,0.0192631,0.151611
27661.0,0.456345,0.30543,0.0293526,0.0187627,0.0669926,0.123117
27662.0,0.0646513,0.0729792,0.0488263,0.725431,0.0637933,0.024319
27663.0,0.154469,0.300805,0.148322,0.0823765,0.0421066,0.271922
27664.0,0.17561,0.113906,0.10706,0.300037,0.243891,0.0594967
27665.0,0.220681,0.316412,0.0427058,0.212659,0.151603,0.0559394
27666.0,0.00691518,0.175417,0.49379,0.149815,0.136131,0.0379323
27667.0,0.0818115,0.0533858,0.35949,0.138284,0.151713,0.215315
27668.0,0.00313166,0.0131035,0.117868,0.0442107,0.436943,0.384744
27669.0,0.0218732,0.238341,0.0698552,0.226403,0.359464,0.0840638
27670.0,0.367776,0.0701947,0.227765,0.0128133,0.034356,0.287095
27671.0,0.152569,0.44266,0.0121101,0.0194079,0.0366891,0.336564
27672.0,0.323282,0.116098,0.0928307,0.21705,0.143394,0.107345
27673.0,0.257145,0.159019,0.225898,0.017792,0.177796,0.16235
27674.0,0.131785,0.29819,0.182669,0.0365601,0.0490487,0.301747
27675.0,0.026143,0.0219702,0.0175851,0.129922,0.716844,0.0875356
27676.0,0.733014,0.0165684,0.0662877,0.139874,0.0345313,0.00972458
27677.0,0.0831489,0.280344,0.14945,0.0588572,0.10923,0.31897
27678.0,0.241277,0.237159,0.0276563,0.203196,0.0111863,0.279526
27679.0,0.247355,0.0786181,0.207925,0.32474,0.125822,0.015541
27680.0,0.0239499,0.058995,0.0929879,0.139858,0.0597363,0.624472
27681.0,0.33983,0.161332,0.215969,0.195087,0.00337238,0.0844093
27682.0,0.514866,0.0837738,0.187915,0.100889,0.0407937,0.071762
27683.0,0.0465293,0.39841,0.178771,0.284617,0.0757048,0.0159673
27684.0,0.117397,0.0706912,0.285825,0.200778,0.0319811,0.293328
27685.0,0.231071,0.0269878,0.194219,0.255447,0.132029,0.160246
27686.0,0.139222,0.273055,0.149274,0.0456827,0.21878,0.173987
27687.0,0.0359221,0.268702,0.311725,0.0127851,0.282118,0.0887476
27688.0,0.0839531,0.102604,0.485643,0.0356357,0.261227,0.0309371
27689.0,0.0838626,0.00928152,0.233314,0.275934,0.0554446,0.342163
27690.0,0.222376,0.0148858,0.228143,0.147581,0.178878,0.208136
27691.0,0.14582,0.053903,0.0609195,0.443963,0.0292418,0.266153
27692.0,0.0839261,0.0950149,0.231593,0.309162,0.267534,0.0127711
27693.0,0.167315,0.279676,0.0854747,0.105536,0.0736064,0.288392
27694.0,0.0628662,0.554369,0.0393212,0.216008,0.117513,0.00992273
27695.0,0.0998247,0.0186545,0.0943029,0.117383,0.301752,0.368083
27696.0,0.120801,0.047439,0.0733604,0.595664,0.0613732,0.101363
27697.0,0.215523,0.0872928,0.252254,0.00494645,0.277217,0.162767
27698.0,0.455681,0.0420351,0.138339,0.0313366,0.298052,0.0345565
27699.0,0.637566,0.0317524,0.0540291,0.0591901,0.0216863,0.195776
27700.0,0.0272596,0.368911,0.11403,0.106542,0.333506,0.0497511
27701.0,0.0516819,0.21991,0.143179,0.399375,0.162626,0.0232278
27702.0,0.220186,0.0588574,0.0370356,0.422021,0.000834847,0.261065
27703.0,0.0272844,0.0386786,0.0325001,0.0110771,0.623637,0.266823
27704.0,0.31873,0.127632,0.135574,0.0443093,0.156156,0.217599
27705.0,0.380827,0.256546,0.0948392,0.0134511,0.131151,0.123186
27706.0,0.135457,0.135707,0.234716,0.0824246,0.238102,0.173595
27707.0,0.278782,0.261021,0.0184652,0.084438,0.072772,0.284521
27708.0,0.11672,0.294125,0.203676,0.0639439,0.294143,0.0273922
27709.0,0.390917,0.268699,0.147649,0.0435452,0.0949743,0.0542152
27710.0,0.295506,0.316848,0.0394971,0.0534781,0.0478355,0.246836
27711.0,0.400644,0.360479,0.114919,0.0781157,0.0230342,0.0228081
27712.0,0.124477,0.0861249,0.0681876,0.00653719,0.011128,0.703545
27713.0,0.540775,0.0217959,0.042617,0.14269,0.231306,0.0208168
27714.0,0.169221,0.11209,0.399849,0.0336117,0.0859247,0.199303
27715.0,0.0942723,0.168744,0.257297,0.175517,0.119662,0.184508
27716.0,0.0498638,0.31301,0.219351,0.290252,0.0337442,0.0937795
27717.0,0.403227,0.00949402,0.280409,0.14428,0.0136188,0.148972
27718.0,0.527113,0.0095512,0.0339494,0.0403491,0.369687,0.01935
27719.0,0.252311,0.033624,0.000489938,0.206777,0.253282,0.253516
27720.0,0.0776939,0.0360016,0.368982,0.358729,0.0991885,0.0594046
27721.0,0.429423,0.0396245,0.0684754,0.0551077,0.219923,0.187446
27722.0,0.283974,0.0842828,0.261571,0.147685,0.0588196,0.163667
27723.0,0.0357881,0.0605552,0.383895,0.189681,0.220754,0.109326
27724.0,0.27464,0.394628,0.0121077,0.0173125,0.0339435,0.267368
27725.0,0.306773,0.329348,0.0407168,0.117106,0.20125,0.0048063
27726.0,0.193145,0.282358,0.0866326,0.200969,0.160682,0.0762146
27727.0,0.219205,0.123194,0.390866,0.15791,0.0780172,0.0308072
27728.0,0.381334,0.0150154,0.157904,0.312712,0.0400192,0.0930151
27729.0,0.374346,0.119308,0.0735979,0.217441,0.148337,0.0669697
27730.0,0.0206679,0.0159022,0.105278,0.580684,0.0757182,0.201749
27731.0,0.110839,0.317937,0.0945224,0.303488,0.0617188,0.111495
27732.0,0.0473278,0.355747,0.305861,0.0969154,0.0209908,0.173158
27733.0,0.447373,0.157242,0.272714,0.0249873,0.0361629,0.0615212
27734.0,0.0646019,0.00915136,0.0375431,0.36305,0.425767,0.099886
27735.0,0.4208,0.340748,0.110694,0.0912757,0.0106868,0.0257958
27736.0,0.359068,0.0705331,0.511014,0.030397,0.000323882,0.0286646
27737.0,0.140948,0.183038,0.260266,0.296102,0.116134,0.00351194
27738.0,0.0360764,0.0875333,0.0751452,0.0396752,0.0749255,0.686644
27739.0,0.143474,0.0216479,0.38199,0.0592398,0.345508,0.048141
27740.0,0.120861,0.00240186,0.764503,0.0311528,0.075738,0.00534344
27741.0,0.0222904,0.0389569,0.469547,0.14073,0.153844,0.174632
27742.0,0.102991,0.266196,0.227367,0.166182,0.168553,0.0687104
27743.0,0.228047,0.0168978,0.211324,0.187544,0.348436,0.00775104
27744.0,0.17578,0.000147959,0.212425,0.0393144,0.0698794,0.502453
27745.0,0.0737413,0.0401556,0.146307,0.336229,0.204723,0.198844
27746.0,0.167499,0.525979,0.191584,0.00114604,0.0735754,0.040217
27747.0,0.00874992,0.104956,0.363767,0.257711,0.020221,0.244596
27748.0,0.351733,0.047158,0.166671,0.12595,0.0256397,0.282849
27749.0,0.0332222,0.00296373,0.241355,0.48202,0.162491,0.0779481
27750.0,0.053137,0.140322,0.146888,0.227389,0.277322,0.154941
27751.0,0.273396,0.00772798,0.0269878,0.19253,0.0688737,0.430485
27752.0,0.170057,0.164311,0.102601,0.00437731,0.436781,0.121872
27753.0,0.0261488,0.601072,0.059434,0.014759,0.264173,0.0344136
27754.0,0.051265,0.25841,0.279456,0.183918,0.197489,0.0294626
27755.0,0.429965,0.149171,0.257902,0.119853,0.0333135,0.00979591
27756.0,0.430459,0.0918671,0.263393,0.0435714,0.0597743,0.110936
27757.0,0.0900886,0.0992958,0.216951,0.0193538,0.271321,0.30299
27758.0,0.220817,0.0208956,0.319343,0.195195,0.0334905,0.21026
27759.0,0.141811,0.0297057,0.254816,0.187879,0.150478,0.235311
27760.0,0.0305479,0.214188,0.0301712,0.0605064,0.157453,0.507133
27761.0,0.0399188,0.186648,0.433625,0.199981,0.0439,0.0959269
27762.0,0.188158,0.0342717,0.0615214,0.0514074,0.0791282,0.585513
27763.0,0.0781885,0.114846,0.621833,0.023422,0.0270574,0.134653
27764.0,0.23972,0.162108,0.0112853,0.0393197,0.43655,0.111016
27765.0,0.0188608,0.167963,0.50292,0.086148,0.160656,0.0634519
27766.0,0.0183505,0.0521279,0.215973,0.310381,0.0205664,0.382602
27767.0,0.102305,0.0495772,0.0397626,0.514575,0.0298519,0.263928
27768.0,0.225332,0.013534,0.556714,0.0231448,0.0747918,0.106484
27769.0,0.536373,0.104651,0.0758748,0.0511002,0.0166312,0.21537
27770.0,0.298078,0.00403945,0.0896263,0.492995,0.0273951,0.0878663
