simulation,Entropy,Sharpness,Gradient,RMS_Contrast,SNR
15762.0,0.101894,0.149082,0.47145,0.121633,0.155942
15763.0,0.063047,0.140058,0.28618,0.427723,0.0829925
15764.0,0.127176,0.0106354,0.145135,0.332078,0.384976
15765.0,0.198213,0.101544,0.222452,0.0661657,0.411625
15766.0,0.0369105,0.276826,0.286121,0.250617,0.149525
15767.0,0.00248146,0.157909,0.198625,0.36797,0.273015
15768.0,0.00898182,0.305206,0.346286,0.196357,0.143169
15769.0,0.026001,0.0139532,0.339845,0.359306,0.260895
15770.0,0.0186635,0.293816,0.431572,0.118315,0.137634
15771.0,0.299744,0.0339619,0.21719,0.284192,0.164912
15772.0,0.365019,0.603133,0.0270061,0.00279256,0.00204918
15773.0,0.215966,0.470787,0.0189213,0.181461,0.112864
15774.0,0.133639,0.162762,0.129516,0.179753,0.39433
15775.0,0.0594299,0.0334685,0.250968,0.543033,0.113101
15776.0,0.143421,0.132709,0.296747,0.351487,0.0756357
15777.0,0.160213,0.0464687,0.624494,0.149273,0.0195513
15778.0,0.248555,0.225189,0.129489,0.0216165,0.375149
15779.0,0.219652,0.0763546,0.238151,0.253877,0.211965
15780.0,0.420507,0.00315565,0.103436,0.165765,0.307137
15781.0,0.293705,0.140627,0.326423,0.15871,0.0805356
15782.0,0.29316,0.0915348,0.0912368,0.143374,0.380694
15783.0,0.0983672,0.454992,0.121864,0.0911693,0.233607
15784.0,0.227273,0.110779,0.202868,0.066281,0.3928
15785.0,0.129044,0.330946,0.321763,0.127354,0.0908927
15786.0,0.0518852,0.18372,0.0264039,0.205464,0.532527
15787.0,0.221604,0.22054,0.231056,0.0334572,0.293343
15788.0,0.0328999,0.345391,0.246515,0.137448,0.237746
15789.0,0.0835657,0.0694586,0.00120555,0.512077,0.333694
15790.0,0.106797,0.361989,0.00356437,0.115235,0.412415
15791.0,0.103924,0.0272718,0.407573,0.17376,0.287472
15792.0,0.213013,0.0110707,0.383598,0.384734,0.00758455
15793.0,0.194842,0.141467,0.102084,0.367624,0.193982
15794.0,0.20782,0.0451303,0.229851,0.285801,0.231398
15795.0,0.299625,0.613847,0.043278,0.00211809,0.0411326
15796.0,0.0176556,0.0181795,0.0754105,0.40576,0.482994
15797.0,0.00502199,0.0216808,0.745839,0.0717177,0.155741
15798.0,0.108037,0.281925,0.0247488,0.390324,0.194965
15799.0,0.0548187,0.0701712,0.418203,0.00555073,0.451257
15800.0,0.229794,0.0947615,0.0655105,0.149795,0.460139
15801.0,0.0112609,0.330473,0.176787,0.173583,0.307896
15802.0,0.213975,0.0292252,0.0446107,0.325599,0.38659
15803.0,7.084e-05,0.0362618,0.297465,0.37247,0.293733
15804.0,0.257485,0.106027,0.41933,0.152609,0.0645492
15805.0,0.1467,0.241265,0.0714646,0.359413,0.181158
15806.0,0.0434521,0.17106,0.0583127,0.180624,0.546551
15807.0,0.128861,0.181812,0.106669,0.470232,0.112426
15808.0,0.072999,0.0648583,0.0546112,0.34805,0.459481
15809.0,0.0163933,0.00334631,0.224894,0.452712,0.302654
15810.0,0.0487274,0.20779,0.649036,0.0579956,0.0364511
15811.0,0.0995223,0.0895722,0.407514,0.130534,0.272857
15812.0,0.320065,0.0118694,0.170022,0.203031,0.295012
15813.0,0.12411,0.363107,0.348295,0.126252,0.0382362
15814.0,0.0792421,0.0760016,0.0463528,0.540902,0.257501
15815.0,0.142616,0.39887,0.0964155,0.247801,0.114298
15816.0,0.120254,0.720447,0.00853705,0.088325,0.0624367
15817.0,0.228689,0.0808702,0.281618,0.354734,0.0540884
15818.0,0.0253626,0.376456,0.123051,0.473644,0.00148672
15819.0,0.13388,0.285463,0.04602,0.455476,0.0791605
15820.0,0.0316414,0.137468,0.205629,0.0520455,0.573216
15821.0,0.14245,0.260341,0.271165,0.193324,0.132721
15822.0,0.174637,0.010679,0.0467841,0.499312,0.268587
15823.0,0.0190831,0.138655,0.315271,0.495376,0.0316154
15824.0,0.564035,0.127024,0.155041,0.146824,0.00707681
15825.0,0.0749329,0.103507,0.0615369,0.39163,0.368393
15826.0,0.106784,0.397482,0.0383687,0.131919,0.325447
15827.0,0.202527,0.360377,0.13285,0.263486,0.0407605
15828.0,0.160142,0.0332855,0.349108,0.0733226,0.384142
15829.0,0.0863423,0.697209,0.0562334,0.142387,0.0178281
15830.0,0.257854,0.000258762,0.30235,0.301813,0.137724
15831.0,0.00278237,0.330416,0.512006,0.0569667,0.0978287
15832.0,0.200448,0.0226384,0.216075,0.16138,0.399458
15833.0,0.521057,0.0999869,0.0584188,0.307252,0.0132856
15834.0,0.364323,0.326142,0.0316621,0.0268669,0.251007
15835.0,0.0564512,0.0836321,0.0954125,0.214212,0.550292
15836.0,0.0538926,0.502693,0.181864,0.130208,0.131343
15837.0,0.302436,0.418044,0.0687758,0.0801439,0.1306
15838.0,0.348884,0.177242,0.0686499,0.0880415,0.317183
15839.0,0.137977,0.429587,0.0682943,0.171935,0.192208
15840.0,0.153921,0.187819,0.26321,0.330017,0.0650341
15841.0,0.0235831,0.159427,0.504452,0.223733,0.088804
15842.0,0.00234272,0.0940103,0.242858,0.510953,0.149836
15843.0,0.0836415,0.29072,0.0925871,0.392154,0.140897
15844.0,0.314004,0.102651,0.351528,0.136577,0.0952404
15845.0,0.248935,0.0480161,0.164175,0.225676,0.313198
15846.0,0.152951,0.303199,0.141609,0.0628749,0.339366
15847.0,0.147337,0.0278669,0.694921,0.11979,0.0100843
15848.0,0.132097,0.102553,0.0519613,0.238481,0.474907
15849.0,0.196259,0.136372,0.0117384,0.0689081,0.586723
15850.0,0.110138,0.127036,0.555732,0.0919706,0.115123
15851.0,0.177843,0.149134,0.109972,0.489674,0.0733772
15852.0,0.0750482,0.127117,0.172731,0.259231,0.365873
15853.0,0.689041,0.0856714,0.0141076,0.0503087,0.160871
15854.0,0.0669941,0.0115938,0.436888,0.359452,0.125072
15855.0,0.0182228,0.0806882,0.277919,0.13577,0.4874
15856.0,0.259538,0.0141812,0.413756,0.127105,0.18542
15857.0,0.292884,0.0855556,0.417528,0.161893,0.0421407
15858.0,0.081125,0.340364,0.187933,0.109062,0.281516
15859.0,0.579613,0.163829,0.109498,0.0712488,0.0758113
15860.0,0.129187,0.226625,0.536943,0.0872864,0.0199585
15861.0,0.554942,0.059753,0.231567,0.0744109,0.0793275
15862.0,0.095721,0.0979874,0.498729,0.169219,0.138344
15863.0,0.00693852,0.221614,0.274545,0.225792,0.271111
15864.0,0.0776287,0.295463,0.313493,0.0773057,0.236109
15865.0,0.139316,0.489432,0.0652667,0.0987499,0.207235
15866.0,0.240244,0.110694,0.184095,0.191177,0.27379
15867.0,0.180202,0.0105799,0.245158,0.45331,0.110749
15868.0,0.237098,0.465795,0.126414,0.0942987,0.0763948
15869.0,0.202946,0.00227083,0.137639,0.147091,0.510053
15870.0,0.338707,0.375263,0.16512,0.0615825,0.0593273
15871.0,0.0538747,0.245966,0.420784,0.258863,0.0205131
15872.0,0.16299,0.254695,0.181456,0.103129,0.297729
15873.0,0.237812,0.427274,0.0907361,0.244117,6.13787e-05
15874.0,0.154116,0.315139,0.0966199,0.181706,0.252418
15875.0,0.0269344,0.290497,0.235091,0.226874,0.220604
15876.0,0.0142976,0.112546,0.113586,0.186752,0.572819
15877.0,0.319872,0.0464483,0.239627,0.270537,0.123516
15878.0,0.608737,0.110705,0.167461,0.111045,0.0020526
15879.0,0.16111,0.262177,0.441368,0.066945,0.0684002
15880.0,0.306356,0.0317603,0.0475466,0.318482,0.295856
15881.0,0.236166,0.165175,0.213317,0.0833628,0.301979
15882.0,0.0996132,0.313347,0.128088,0.0238679,0.435084
15883.0,0.300459,0.289179,0.225508,0.134909,0.0499452
15884.0,0.0501334,0.0456726,0.138985,0.34403,0.421179
15885.0,0.0876033,0.315458,0.174431,0.125057,0.29745
15886.0,0.348236,0.0693954,0.0694081,0.211075,0.301886
15887.0,0.0949362,0.0810596,0.110672,0.160434,0.552899
15888.0,0.138985,0.000861135,0.045657,0.76844,0.0460569
15889.0,0.79721,0.0847561,0.0479069,0.0380043,0.0321228
15890.0,0.254299,0.425483,0.2225,0.0125996,0.0851187
15891.0,0.161906,0.0352079,0.109863,0.633684,0.0593383
15892.0,0.304542,0.413957,0.00961106,0.00894647,0.262944
15893.0,0.197131,0.0438568,0.123216,0.0153429,0.620454
15894.0,0.213891,0.580832,0.00528203,0.0957491,0.104246
15895.0,0.0927519,0.49331,0.0713513,0.0932695,0.249317
15896.0,0.0697651,0.077871,0.413883,0.411385,0.0270959
15897.0,0.124805,0.0690887,0.0362769,0.233331,0.536499
15898.0,0.344511,0.468619,0.0463988,0.0158479,0.124624
15899.0,0.411548,0.0349856,0.101966,0.436475,0.0150259
15900.0,0.0790479,0.186674,0.244297,0.202383,0.287599
15901.0,0.5872,0.201853,0.0657101,0.124556,0.0206814
15902.0,0.357432,0.322665,0.109829,0.0822832,0.127791
15903.0,0.219015,0.365252,0.269485,0.0249579,0.121289
15904.0,0.128117,0.567513,0.144577,0.0713762,0.0884166
15905.0,0.178465,0.0844488,0.294229,0.185159,0.257698
15906.0,0.11062,0.638462,0.0521205,0.133713,0.0650851
15907.0,0.333973,0.368906,0.140322,0.12224,0.034559
15908.0,0.136159,0.166185,0.0634052,0.374068,0.260183
15909.0,0.00548851,0.000566485,0.628337,0.0395812,0.326027
15910.0,0.321747,0.0498726,0.180247,0.403149,0.044985
15911.0,0.0509212,0.555738,0.051929,0.0822836,0.259128
15912.0,0.0183899,0.482898,0.265386,0.093985,0.139342
15913.0,0.045754,0.185932,0.0416124,0.276591,0.45011
15914.0,0.22629,0.570947,0.0276781,0.0641098,0.110975
15915.0,0.0373117,0.259515,0.379297,0.311767,0.0121095
15916.0,0.188035,0.0638846,0.427461,0.120346,0.200274
15917.0,0.000229971,0.00533929,0.129234,0.742058,0.123139
15918.0,0.240845,0.144287,0.202936,0.241567,0.170365
15919.0,0.282432,0.468638,0.0481184,0.0928966,0.107915
15920.0,0.102066,0.254812,0.0473187,0.580131,0.015672
15921.0,0.230705,0.421194,0.00777525,0.175868,0.164458
15922.0,0.233985,0.150705,0.172097,0.267516,0.175697
15923.0,0.164852,0.217843,0.21912,0.261721,0.136463
15924.0,0.390331,0.206558,0.0532874,0.0544201,0.295403
15925.0,0.25594,0.388266,0.182434,0.126173,0.0471864
15926.0,0.0685641,0.0388503,0.264118,0.412405,0.216062
15927.0,0.146243,0.201762,0.22272,0.309529,0.119746
15928.0,0.236781,0.0373622,0.0485613,0.144679,0.532617
15929.0,0.432652,0.00579452,0.27667,0.0901417,0.194742
15930.0,0.407761,0.251325,0.106321,0.00945834,0.225135
15931.0,0.206443,0.181928,0.140387,0.459967,0.0112748
15932.0,0.00380186,0.187674,0.148474,0.186927,0.473124
15933.0,0.101503,0.513479,0.115578,0.0349682,0.234471
15934.0,0.725542,0.026605,0.00972232,0.0908675,0.147263
15935.0,0.341945,0.152058,0.334253,0.116394,0.0553496
15936.0,0.22444,0.0026972,0.498404,0.0355118,0.238946
15937.0,0.594854,0.123243,0.0690079,0.190951,0.0219438
15938.0,0.0575903,0.177372,0.188406,0.567338,0.00929372
15939.0,0.0547271,0.348883,0.00271289,0.500411,0.0932655
15940.0,0.0290691,0.235038,0.235923,0.498956,0.00101412
15941.0,0.0276369,0.276784,0.556922,0.0616136,0.0770433
15942.0,0.610976,0.132401,0.152971,0.0755015,0.0281505
15943.0,0.0197339,0.0457461,0.407291,0.517969,0.00926022
15944.0,0.404779,0.136595,0.0702884,0.259315,0.129022
15945.0,0.221607,0.147109,0.0636918,0.42638,0.141212
15946.0,0.475664,0.265075,0.133362,0.0871318,0.0387673
15947.0,0.0521993,0.114979,0.239075,0.262764,0.330983
15948.0,0.452028,0.190775,0.20523,0.0781306,0.0738365
15949.0,0.196509,0.03277,0.371436,0.362569,0.0367163
15950.0,0.39064,0.165337,0.288517,0.0317528,0.123754
15951.0,0.108617,0.159432,0.166054,0.0743902,0.491507
15952.0,0.236533,0.148698,0.512559,0.0554242,0.0467865
15953.0,0.252207,0.486304,0.120878,0.0892229,0.0513882
15954.0,0.421794,0.0427541,0.254675,0.0533996,0.227377
15955.0,0.11737,0.681884,0.0390802,0.0625799,0.0990868
15956.0,0.431891,0.0674616,0.26925,0.0916718,0.139725
15957.0,0.030356,0.345096,0.396416,0.155065,0.0730675
15958.0,0.139461,0.3066,0.0751471,0.305747,0.173045
15959.0,0.137827,0.0318064,0.124945,0.651719,0.0537023
15960.0,0.180629,0.546125,0.124746,0.0106069,0.137893
15961.0,0.164406,0.313252,0.256665,0.148824,0.116853
15962.0,0.0417557,0.0610737,0.247508,0.509028,0.140634
15963.0,0.202724,0.0690251,0.00281027,0.272437,0.453004
15964.0,0.208768,0.116668,0.219382,0.300452,0.15473
15965.0,0.277227,0.246805,0.0140744,0.106272,0.355622
15966.0,0.192774,0.133818,0.0587455,0.113645,0.501017
15967.0,0.131171,0.34729,0.100759,0.275036,0.145744
15968.0,0.219991,0.172243,0.300934,0.114828,0.192003
15969.0,0.304395,0.194987,0.00285042,0.478066,0.0197017
15970.0,0.305164,0.158816,0.308623,0.0962441,0.131153
15971.0,0.151294,0.38703,0.00986559,0.422152,0.0296581
15972.0,0.477284,0.00162947,0.00879873,0.402844,0.109444
15973.0,0.157587,0.407839,0.0403865,0.353081,0.0411056
15974.0,0.236329,0.112324,0.467541,0.175896,0.00791069
15975.0,0.44131,0.299412,0.14309,0.115997,0.000190647
15976.0,0.1416,0.279046,0.0629869,0.349299,0.167068
15977.0,0.208485,0.229066,0.480512,0.00580447,0.0761322
15978.0,0.622255,0.0474214,0.259498,0.0679221,0.00290305
15979.0,0.429181,0.0176052,0.187674,0.23439,0.13115
15980.0,0.0313939,0.222314,0.389138,0.0676495,0.289504
15981.0,0.0876573,0.308617,0.4863,0.0736325,0.0437939
15982.0,0.270722,0.234723,0.172236,0.239094,0.0832256
15983.0,0.421788,0.010551,0.0428183,0.265813,0.25903
15984.0,0.120918,0.235577,0.446272,0.0344716,0.162761
15985.0,0.118778,0.23711,0.054102,0.168737,0.421273
15986.0,0.709809,0.0506287,0.0814736,0.156022,0.00206689
15987.0,0.221385,0.111464,0.0729402,0.0986595,0.495551
15988.0,0.110301,0.0437341,0.357309,0.106432,0.382225
15989.0,0.408292,0.136469,0.17476,0.237242,0.043237
15990.0,0.126298,0.444543,0.0866916,0.256073,0.0863942
15991.0,0.0229947,0.0305029,0.319516,0.501194,0.125793
15992.0,0.13545,0.107276,0.0488183,0.510844,0.197612
15993.0,0.0927173,0.0824649,0.231134,0.375302,0.218383
15994.0,0.473625,0.195689,0.107307,0.0155372,0.207841
15995.0,0.193598,0.240951,0.0501499,0.0980799,0.417221
15996.0,0.0110914,0.173036,0.723579,0.0098553,0.0824376
15997.0,0.0980357,0.109478,0.228336,0.222224,0.341927
15998.0,0.0280526,0.108882,0.0591556,0.242614,0.561296
15999.0,0.0288867,0.675361,0.187251,0.0436966,0.0648045
16000.0,0.31331,0.0941332,0.502113,0.02801,0.0624332
16001.0,0.0577766,0.282854,0.508873,0.0110136,0.139483
16002.0,0.22688,0.118281,0.505852,0.0502673,0.0987192
16003.0,0.299173,0.232826,0.0314536,0.00903798,0.427509
16004.0,0.214877,0.305089,0.230651,0.0677068,0.181677
16005.0,0.508111,0.0609287,0.236583,0.0233975,0.170979
16006.0,0.00142701,0.500923,0.0399097,0.378641,0.0790992
16007.0,0.497481,0.215181,0.210512,0.043117,0.0337083
16008.0,0.131551,0.293243,0.252956,0.192107,0.130143
16009.0,0.416387,0.057946,0.032386,0.113666,0.379615
16010.0,0.0096744,0.00981158,0.569037,0.350107,0.0613701
16011.0,0.111979,0.155338,0.0209428,0.687858,0.0238822
16012.0,0.3024,0.30051,0.237944,0.11568,0.0434653
16013.0,0.0965304,0.113368,0.317618,0.0525612,0.419923
16014.0,0.184755,0.0085441,0.306086,0.169956,0.330659
16015.0,0.0651643,0.24053,0.0631878,0.369114,0.262005
16016.0,0.105712,0.1988,0.0906374,0.279879,0.324971
16017.0,0.402829,0.205307,0.00116998,0.0344633,0.35623
16018.0,0.112702,0.580422,0.117325,0.0668102,0.122741
16019.0,0.0475312,0.182864,0.655715,0.0924883,0.0214013
16020.0,0.0296491,0.60451,0.0156902,0.113917,0.236234
16021.0,0.113828,0.263192,0.385011,0.14932,0.0886489
16022.0,0.0254,0.362153,0.217661,0.0354277,0.359358
16023.0,0.358895,0.00439702,0.198063,0.27629,0.162354
16024.0,0.0691078,0.264787,0.129573,0.176163,0.360369
16025.0,0.385317,0.0315424,0.260337,0.310696,0.0121078
16026.0,0.0852492,0.132708,0.0328707,0.135812,0.61336
16027.0,0.0803009,0.321105,0.0211458,0.465391,0.112058
16028.0,0.0106159,0.0440018,0.286683,0.566125,0.0925737
16029.0,0.136396,0.0505222,0.434089,0.267714,0.111278
16030.0,0.649787,0.0556476,0.108885,0.0334521,0.152229
16031.0,0.529425,0.103625,0.0422299,0.074538,0.250182
16032.0,0.205901,0.301238,0.0352816,0.180132,0.277447
16033.0,0.0275217,0.631096,0.191444,0.028449,0.121489
16034.0,0.292511,0.0394674,0.160082,0.00857235,0.499367
16035.0,0.0657729,0.308381,0.0173523,0.4617,0.146795
16036.0,0.0402226,5.07915e-05,0.714329,0.0497281,0.19567
16037.0,0.278428,0.169115,0.123548,0.232383,0.196526
16038.0,0.0610536,0.018853,0.269559,0.184391,0.466143
16039.0,0.217727,0.0512611,0.234076,0.1099,0.387037
16040.0,0.00944253,0.405029,0.270225,0.0899173,0.225386
16041.0,0.598916,0.0030472,0.153484,0.0717305,0.172822
16042.0,0.125564,0.107694,0.0482472,0.618156,0.100339
16043.0,0.16221,0.388396,0.233603,0.0315782,0.184213
16044.0,0.233599,0.147853,0.0711937,0.499357,0.0479972
16045.0,0.0878458,0.0916171,0.510221,0.170624,0.139692
16046.0,0.0926867,0.0844805,0.293646,0.317083,0.212104
16047.0,0.196258,0.698367,0.00749879,0.0836015,0.0142742
16048.0,0.211936,0.502649,0.13176,0.0811552,0.0725007
16049.0,0.010261,0.0148524,0.00658161,0.920327,0.0479781
16050.0,0.187875,0.0634437,0.0234874,0.50922,0.215974
16051.0,0.191198,0.207418,0.171296,0.198894,0.231194
16052.0,0.0805622,0.295298,0.323481,0.270024,0.0306348
16053.0,0.120263,0.174535,0.223637,0.322041,0.159524
16054.0,0.400562,0.182129,0.246062,0.143132,0.0281142
16055.0,0.526563,0.0428269,0.172309,0.252578,0.00572348
16056.0,0.344561,0.142845,0.0256264,0.298919,0.188048
16057.0,0.139918,0.25298,0.00360547,0.416647,0.18685
16058.0,0.1428,0.159065,0.0929751,0.0470284,0.558132
16059.0,0.08805,0.22122,0.28368,0.351116,0.0559335
16060.0,0.125131,0.201783,0.282984,0.0889367,0.301165
16061.0,0.267274,0.308982,0.00870673,0.0627117,0.352326
16062.0,0.0120846,0.317348,0.0487103,0.289102,0.332755
16063.0,0.373454,0.273308,0.172082,0.136124,0.0450331
16064.0,0.0114055,0.504646,0.03728,0.229646,0.217022
16065.0,0.510508,0.192155,0.014907,0.0535575,0.228873
16066.0,0.0247537,0.00612979,0.492524,0.145509,0.331083
16067.0,0.152778,0.410965,0.373054,0.010395,0.0528075
16068.0,0.467727,0.132325,0.0397738,0.176523,0.183651
16069.0,0.249146,0.023321,0.362622,0.173257,0.191654
16070.0,0.0143768,0.460053,0.055552,0.332472,0.137546
16071.0,0.414686,0.243541,0.0489079,0.258013,0.0348522
16072.0,0.0078747,0.710931,0.0548568,0.223186,0.00315179
16073.0,0.0864833,0.0106546,0.0821697,0.376347,0.444346
16074.0,0.288868,0.0272965,0.0593167,0.504986,0.119532
16075.0,0.266369,0.0462891,0.541686,0.0935519,0.0521038
16076.0,0.188194,0.0768341,0.284101,0.106574,0.344298
16077.0,0.176988,0.0550164,0.336405,0.314357,0.117234
16078.0,0.0560646,0.0804071,0.293961,0.558007,0.0115602
16079.0,0.153227,0.168199,0.106017,0.560404,0.012153
16080.0,0.0794583,0.0173178,0.0461508,0.31538,0.541694
16081.0,0.185812,0.054842,0.220851,0.0700294,0.468465
16082.0,0.203663,0.0631411,0.305179,0.0907472,0.337269
16083.0,0.0960274,0.0264837,0.457865,0.3165,0.103124
16084.0,0.249068,0.254383,0.174798,0.275835,0.0459158
16085.0,0.523568,0.0694857,0.116533,0.177003,0.113411
16086.0,0.386322,0.246903,0.0284418,0.238636,0.0996967
16087.0,0.657189,0.126649,0.0137311,0.100755,0.101675
16088.0,0.10485,0.00305322,0.350243,0.148263,0.393591
16089.0,0.304823,0.107255,0.295701,0.00675636,0.285465
16090.0,0.185408,0.127185,0.440285,0.0220253,0.225096
16091.0,0.442878,0.282875,0.055097,0.0875226,0.131628
16092.0,0.761138,0.0401672,0.0497863,0.0102863,0.138622
16093.0,0.0440274,0.067534,0.243654,0.358464,0.28632
16094.0,0.425849,0.0949339,0.0285039,0.0357893,0.414923
16095.0,0.281237,0.0182587,0.0798788,0.0115249,0.6091
16096.0,0.0222641,0.0376493,0.701023,0.0697671,0.169297
16097.0,0.015028,0.761684,0.0258071,0.0363019,0.161178
16098.0,0.0538835,0.0532396,0.149172,0.256727,0.486978
16099.0,0.0139148,0.0636105,0.738461,0.0759813,0.108033
16100.0,0.243269,0.027053,0.301418,0.106577,0.321683
16101.0,0.415107,0.34107,0.00539054,0.150166,0.0882667
16102.0,0.504525,0.0912146,0.159491,0.0812207,0.163549
16103.0,0.0319211,0.312794,0.105671,0.0996028,0.450012
16104.0,0.0260553,0.614151,0.0297633,0.204325,0.125705
16105.0,0.333801,0.205398,0.146245,0.0676543,0.246902
16106.0,0.0242502,0.227614,0.121613,0.535307,0.091216
16107.0,0.319744,0.357586,0.0800343,0.189865,0.0527708
16108.0,0.141563,0.26777,0.047654,0.120089,0.422924
16109.0,0.0415646,0.0351737,0.294088,0.22311,0.406063
16110.0,0.162993,0.0352968,0.312271,0.0273807,0.462058
16111.0,0.307622,0.00995779,0.330414,0.216628,0.135378
16112.0,0.120955,0.204342,0.314737,0.174694,0.185272
16113.0,0.227565,0.267092,0.162118,0.273373,0.0698515
16114.0,0.243268,0.124613,0.320419,0.199635,0.112065
16115.0,0.452433,0.137755,0.175794,0.181476,0.0525428
16116.0,0.243828,0.419145,0.0158183,0.240329,0.080879
16117.0,0.209735,0.0301725,0.476526,0.0942479,0.189318
16118.0,0.18355,0.605793,0.0651914,0.0752905,0.0701753
16119.0,0.461481,0.124048,0.0138451,0.15478,0.245845
16120.0,0.122131,0.265259,0.252256,0.279605,0.0807489
16121.0,0.0106581,0.375003,0.0696403,0.027412,0.517287
16122.0,0.0626622,0.6851,0.0161855,0.13757,0.0984829
16123.0,0.319775,0.0143781,0.0412482,0.124343,0.500255
16124.0,0.174221,0.63497,0.0542798,0.128815,0.00771398
16125.0,0.296565,0.537369,0.0280647,0.0697275,0.0682733
16126.0,0.220287,0.339434,0.0907072,0.270834,0.0787375
16127.0,0.145672,0.219918,0.32114,0.281357,0.0319127
16128.0,0.058052,0.350776,0.494463,0.049734,0.0469751
16129.0,0.00750506,0.671182,0.044304,0.0940383,0.18297
16130.0,0.265684,0.0336673,0.0617029,0.143281,0.495666
16131.0,0.467485,0.0682722,0.082111,0.0876822,0.29445
16132.0,0.308993,0.0183302,0.182153,0.082566,0.407958
16133.0,0.146663,0.415283,0.22117,0.0421139,0.17477
16134.0,0.177611,0.0570155,0.0948078,0.518506,0.15206
16135.0,0.0523272,0.61243,0.0818114,0.177622,0.0758096
16136.0,0.189212,0.0615413,0.0770031,0.105679,0.566564
16137.0,0.0658006,0.080587,0.522677,0.301794,0.0291407
16138.0,0.0614426,0.246367,0.0770007,0.598725,0.0164649
16139.0,0.214571,0.143734,0.0467543,0.0584816,0.536459
16140.0,0.211175,0.178374,0.115188,0.487922,0.0073406
16141.0,0.241949,0.0928799,0.212292,0.148109,0.304769
16142.0,0.111348,0.393487,0.23393,0.18308,0.0781551
16143.0,0.0359313,0.155923,0.264932,0.541434,0.00177959
16144.0,0.149647,0.0224241,0.0518627,0.722354,0.0537119
16145.0,0.131877,0.344699,0.0694722,0.222273,0.231679
16146.0,0.157927,0.0297002,0.340082,0.280651,0.19164
16147.0,0.124782,0.00731379,0.0479469,0.550797,0.26916
